idx,area,name,addr1,addr2,zipcode,open_info,close_info,type,target1_code,target1_etc,target2_code,target2_etc,item_code,item_etc,lat,lng,img_name,sup_obj,sup_num,sup_item,storetype,score,eatin,takeout,delivery,img_src,url
176,광진구,카페더네네,서울 광진구 광나루로20가길 21,1층 카페더네네,6,07:00~17:00,"토요일, 일요일",1,2,,"01,02",,1,,37.54522363,127.0752425,695bda944d774484acfef954ba9339d6.png,"결식아동,독거노인",동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/176/7cf6715299a74ebc930483b9063ee68f.jpg,
325,광진구,초심스터디카페 광장점,서울 광진구 광장동 470-10,지하1층 초심스터디카페,6,24시간,365일 영업,2,1,,1,,1,,37.54141746,127.0976335,02c2348df85642b7833907a174c62dbf.jpg,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/325/5ab428e70dac45cea736b2335220a6a9.jpeg,
392,광진구,먹오삼,서울 광진구 구의로 8,1층,6,오전 11:30~ 오후 11:30,평일 오후 3시~5시,1,2,,1,,1,,37.53866603,127.0893767,634b4b4f54624a79a189234127647d0e.jpeg,결식아동,동반 1인,,음식점,4.5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EB%A8%B9%EC%98%A4%EC%82%BC/@37.538632,127.0871687,17z/data=!4m8!1m2!2m1!1z66i57Jik7IK8IDM3LjUzODY2NjAzNDMwMDEsIDEyNy4wODkzNzY3MjAzMDU!3m4!1s0x357ca538b452a409:0xaf467512829e72ec!8m2!3d37.5386278!4d127.0893627"
984,광진구,프레드피자건대점,서울 광진구 아차산로 345,102동 130호,6,09:00 ~ 04:30,연중무휴,1,1,,1,,99,피자L한판+음료,37.53750524,127.081583,,결식아동,아이 본인만,피자L한판+음료,피자 전문점,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/984/1aa72e8914fc4fb1b726fe7be2ea7f78.png,"https://www.google.com/maps/place/%ED%94%BC%EC%9E%90%EC%8A%A4%EC%BF%A8+%EA%B1%B4%EB%8C%80%EC%A0%90/@37.538653,127.0805758,15z/data=!4m9!1m2!2m1!1z7ZSE66CI65Oc7ZS87J6Q6rG064yA7KCQIDM3LjUzNzUwNTI0MTEzMDYsIDEyNy4wODE1ODI5NTU3NA!3m5!1s0x357ca5d8307f9d2b:0xf8c2834a811f6f2c!8m2!3d37.5438679!4d127.0701135!15sCjrtlITroIjrk5ztlLzsnpDqsbTrjIDsoJAgMzcuNTM3NTA1MjQxMTMwNiwgMTI3LjA4MTU4Mjk1NTc0Wj4iPO2UhOugiOuTnCDtlLzsnpAg6rG064yAIOygkCAzNy41Mzc1MDUyNDExMzA2IDEyNy4wODE1ODI5NTU3NJIBEHBpenphX3Jlc3RhdXJhbnQ"
552,광진구,와플소녀,서울 광진구 용마산로22길 12,1층 와플소녀,6,12:00 ~ 19:30,주말,1,99,누구든지!,"01,02",,1,,37.56352347,127.0877256,e3723bef3b134c4c9bca740336ed1c9e.jpg,"결식아동,독거노인",누구든지!,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/552/1632fc534e524b0bbc8c7113dd56fc4c.jpg,"https://www.google.com/maps/search/%EC%99%80%ED%94%8C%EC%86%8C%EB%85%80+37.5635234656428,+127.087725602762/@37.5438679,127.0613588,15z"
673,광진구,주식회사 중원디앤케이,서울 광진구 천호대로119길 6,1층 사무실,6,평일 오전 9:00 ~ 오후 5:00,"주말,공휴일",99,1,,1,,99,핫팩 한달치 30개. 매달 지급^^,37.55515978,127.0861322,14ce6bcfe1844970babcae72796d8146.jpg,결식아동,아이 본인만,핫팩 한달치 3개. 매달 지급^^,제조업체,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/673/aae330742ab84004a9ede0700d05b5c2.jpg,"https://www.google.com/maps/place/%EB%94%94%EC%95%A4%EC%BC%80%EC%9D%B4%ED%94%8C%EB%9E%98%EB%8B%9D/@37.5439475,127.0349868,13z/data=!4m9!1m2!2m1!1z7KO87Iud7ZqM7IKsIOykkeybkOuUlOyVpOy8gOydtCAzNy41NTUxNTk3ODQ3MTM4LCAxMjcuMDg2MTMyMTY5Mzc4!3m5!1s0x357ca5b405a05015:0x3af72aedc7a04de5!8m2!3d37.5029382!4d127.0877447!15sCkLso7zsi53tmozsgqwg7KSR7JuQ65SU7JWk7LyA7J20IDM3LjU1NTE1OTc4NDcxMzgsIDEyNy4wODYxMzIxNjkzNziSAQxtYW51ZmFjdHVyZXI"
301,구로구,잉크마루,서울 구로구 개봉로 50,1층 잉크마루,17,오전 10시부터 오후 7시까지,"일요일,공휴일",99,1,,1,,99,"잉크충전, 출력, 복사, 코팅",37.49012558,126.8563095,0838590cb15348b288d16ee6316d4210.jpg,결식아동,아이 본인만,"잉크충전, 출력, 복사, 코팅",,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/301/62e8dc91469b40e6a43eeb55dd3b3ef5.jpg,
522,구로구,곱창의축복,서울 구로구 경인로 331,007호 곱창의축복,17,오후 12시 저녁 9시,일요일,1,99,"본인과 가족(어린이, 청소년)",1,,99,"곱창, 국밥",37.49769182,126.8569352,d517c458dad94f92b84284605229f880.jpg,결식아동,"본인과 가족(어린이, 청소년)","곱창, 국밥",술집,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/522/5537f9d0a10f45e2a0042b4ece072b61.jpg,"https://www.google.com/maps/place/%EA%B3%B1%EC%B0%BD%EC%9D%98+%EC%B6%95%EB%B3%B5/@37.4993289,126.8552548,16z/data=!4m9!1m2!2m1!1z6rOx7LC97J2Y7LaV67O1IDM3LjQ5NzY5MTgxOTg1ODIsIDEyNi44NTY5MzUyMTQ4NDQ!3m5!1s0x357c9dab86684495:0xeadaa8b5ce9bf993!8m2!3d37.4974995!4d126.8567856!15sCjLqs7HssL3snZjstpXrs7UgMzcuNDk3NjkxODE5ODU4MiwgMTI2Ljg1NjkzNTIxNDg0NJIBA2Jhcg"
494,구로구,어부식당,서울 구로구 구로동 212-8,지하115호 식당가,17,11-20시,공휴일 및 주말,1,3,,1,,1,,37.48367843,126.8954191,effa2164200d4f168a917f516ac319af.jpg,결식아동,동반 2인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/494/8723ecee779a4e2a88bafeb8d4ccfc7f.jpg,
101,구로구,육회지존(개봉역점),서울 구로구 남부순환로97길 20-7,201호 육회지존,17,16:30~익일 02:00,별도공지,1,99,가족 구성원 전부 가능,"01,02",,99,"육회비빔밥,연어장덮밥,외 모든 식사류",37.49391885,126.8588797,a0eeb1005b7140d2a8afc793d89f5f18.jpg,"결식아동,독거노인",가족 구성원 전부 가능,"육회비빔밥,연어장덮밥,외 모든 식사류",음식점,4.3,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/101/49b0fc75d3d54eb2bf8798d1eaeaa929.jpg,"https://www.google.com/maps/place/%EC%9C%A1%ED%9A%8C%EC%A7%80%EC%A1%B4(%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90)/@37.4938839,126.8566167,17z/data=!3m1!4b1!4m5!3m4!1s0x357c9df98c8ed529:0xadf46bfc1144ec82!8m2!3d37.4938797!4d126.8588107"
548,구로구,오로지라멘 구로지타워몰점,서울 구로구 디지털로26길 38,1층 113호,17,11:00 ~ 21:00,15:00~17:00,1,2,,"01,02",,99,"차슈동, 교자, 가라아게",37.4798477,126.8953185,8bcd01079fdd4c5fa98484ce59fc1a28.jpeg,"결식아동,독거노인",동반 1인,"차슈동, 교자, 가라아게",쇼핑몰,4,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/548/e53361f36eff4fa9a299c7b4caba1e89.jpeg,"https://www.google.com/maps/place/%EC%A7%80%ED%83%80%EC%9B%8C%EB%AA%B0/@37.4800377,126.8931893,17z/data=!4m9!1m2!2m1!1z7Jik66Gc7KeA652866mYIOq1rOuhnOyngO2DgOybjOuqsOygkCAzNy40Nzk4NDc3MDAzNTM3LCAxMjYuODk1MzE4NDYxMjA4!3m5!1s0x357c9fce779b119d:0x7c060913ea4deccd!8m2!3d37.4800335!4d126.8953833!15sCkjsmKTroZzsp4DrnbzrqZgg6rWs66Gc7KeA7YOA7JuM66qw7KCQIDM3LjQ3OTg0NzcwMDM1MzcsIDEyNi44OTUzMTg0NjEyMDhaTSJL7Jik66Gc7KeAIOudvOupmCDqtazroZwg7KeAIO2DgOybjCDrqrDsoJAgMzcuNDc5ODQ3NzAwMzUzNyAxMjYuODk1MzE4NDYxMjA4kgEPc2hvcHBpbmdfY2VudGVy"
780,금천구,이레가구,서울 금천구 금하로23길 33,이레가구,18,10:00-20:00,매주 주일(일요일),3,1,,1,,99,책상/의자,37.45278001,126.9085988,9177fbb09c2e4171bb2c9f06a885e17d.jpg,결식아동,아이 본인만,책상/의자,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/780/4cefc30994534fb0a00670dbc381284a.jpg,
856,금천구,티엔티 스피치,서울 금천구 디지털로9길 46,306호,18,오전 10시 ~ 밤 10시,일요일,2,1,,1,,99,보이스 트레이닝 (예약 필수),37.48005881,126.8871007,3ec8e39606be4f42914f9bd245532af3.png,결식아동,아이 본인만,보이스 트레이닝 (예약 필수),사무실 임대업체,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/856/3664ddfb439a43caa9eceda98df17ec9.jpg,"https://www.google.com/maps/place/%ED%8B%B0%EC%97%94%ED%8B%B0+%EC%8A%A4%ED%94%BC%EC%B9%98/@37.4814103,126.8840012,15z/data=!4m9!1m2!2m1!1z7Yuw7JeU7YuwIOyKpO2UvOy5mCAzNy40ODAwNTg4MDg2Njk2LCAxMjYuODg3MTAwNjYyNDQz!3m5!1s0x357c9ff1ffa30e8f:0xbc31157d1da70ec0!8m2!3d37.4827955!4d126.8985418!15sCjbti7Dsl5Tti7Ag7Iqk7ZS87LmYIDM3LjQ4MDA1ODgwODY2OTYsIDEyNi44ODcxMDA2NjI0NDOSARpvZmZpY2Vfc3BhY2VfcmVudGFsX2FnZW5jeQ"
850,금천구,더카페 이네스트점,서울 금천구 범안로 1155,1층 더카페 이네스트점,18,07:30~21:00,,1,2,,"01,02",,99,"음료1, 베이커리1",37.46681871,126.8900295,09ea7f4adc0f413fb7e430694fff1409.jpg,"결식아동,독거노인",동반 1인,"음료1, 베이커리1",카페,4.3,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/850/4d74ce9ba5534809b045116dd9ae879a.jpg,"https://www.google.com/maps/place/%EB%8D%94%EC%B9%B4%ED%8E%98+%EC%9D%B4%EB%84%A4%EC%8A%A4%ED%8A%B8%EC%A0%90/@37.466797,126.8878443,17z/data=!3m1!4b1!4m5!3m4!1s0x357b618c5cae0cd7:0x2446e8e1fac2104a!8m2!3d37.4667928!4d126.8900383"
656,노원구,라라브레드,서울 노원구 공릉동 350-22,라라브레드1층,12,10:00~21:00,x,1,1,,1,,99,직원선택 2종,37.62493456,127.0777431,,결식아동,아이 본인만,직원선택 2종,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
884,노원구,올가드림뷰티 공릉점,서울 노원구 공릉로34길 86,태릉해링턴플레이스 상가 2층 올가드림,12,오전10시~오후8시,"월요일,토요일,일요일",99,1,,"01,02",,99,"모공케어,여드름케어",37.62576537,127.081601,,"결식아동,독거노인",아이 본인만,"모공케어,여드름케어",,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/884/bf4e45b6b2704e4388184e13eda0903e.jpg,
924,노원구,헤스론,서울 노원구 덕릉로73길 28,상가동 209호,12,평일 :13시-20시30분 / 토요일 : 11시-18시,"매주 일요일,월요일 정기휴무",1,1,,1,,99,구움과자류,37.65247558,127.0719352,b9711536cfea4dd38badb90314d3cec7.jpg,결식아동,아이 본인만,구움과자류,제과점,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%ED%97%A4%EC%8A%A4%EB%A1%A0/@37.6531442,127.0699482,17z/data=!4m8!1m2!2m1!1z7Zek7Iqk66GgIDM3LjY1MjQ3NTU4MzMzMDksIDEyNy4wNzE5MzUyNDg4NzE!3m4!1s0x357cb9e3c0b09f9b:0x2a43484a5449f1f4!8m2!3d37.65314!4d127.0721422"
475,노원구,달인보쌈,서울 노원구 동일로 1598,지층,12,11:30~21:30,15:00~17:00,1,1,,1,,99,마늘보쌈도시락,37.67105614,127.0563999,,결식아동,아이 본인만,마늘보쌈도시락,음식점,4.3,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EC%95%84%EC%94%A8%EB%A7%88%EB%8A%98%EB%B3%B4%EC%8C%88/@37.7078753,127.0213394,13z/data=!4m9!1m2!2m1!1z64us7J2467O07IyIIDM3LjY3MTA1NjE0MDUxMDIsIDEyNy4wNTYzOTk5MjgzNQ!3m5!1s0x357cb923f9dd5a83:0x201f825db2a5c10!8m2!3d37.6710158!4d127.0563833!15sCi7ri6zsnbjrs7TsjIggMzcuNjcxMDU2MTQwNTEwMiwgMTI3LjA1NjM5OTkyODM1WjAiLuuLrOyduCDrs7TsjIggMzcuNjcxMDU2MTQwNTEwMiAxMjcuMDU2Mzk5OTI4MzWSAQpyZXN0YXVyYW50"
405,노원구,슈마스터태릉점,서울 노원구 동일로173가길 25,효영빌딩 102호,12,09~20,일요밀 휴무,3,2,,"01,02,99","산악구조대, 산림청,",1,,37.61941061,127.0732331,b35109ecae0f41ff8640136b36bfd311.jpg,"결식아동,독거노인,산악구조대, 산림청,",동반 1인,,생활용품점,3,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/405/a054fb144a25454ca46ce01a7fd4666f.jpg,"https://www.google.com/maps/place/%EC%8A%88%EB%A7%88%EC%8A%A4%ED%84%B0%ED%83%9C%EB%A6%89%EC%A0%90/@37.6194043,127.0710623,17z/data=!4m8!1m2!2m1!1z7IqI66eI7Iqk7YSw7YOc66aJ7KCQIDM3LjYxOTQxMDYxMjQ0NjUsIDEyNy4wNzMyMzMwNTg3MDQ!3m4!1s0x357cbb1949bcc971:0xdbbc0a607d696a13!8m2!3d37.6194001!4d127.0732563"
892,노원구,용인대금메달태권도,서울 노원구 동일로250길 18,상가동 2층 201호 용인대금메달태권,12,12:00 ~ 22:00,토. 일. 공휴일,2,1,,"01,99",사회적배려대상자,1,,37.68184246,127.0569993,422e88b1d9f64b30907e25cb4c9f5f59.jpg,"결식아동,사회적배려대상자",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
559,노원구,카툰공감 노원역점,서울 노원구 상계로 65,현성빌딩 지하1층 B04호,12,10:00-02:00,연중무휴,99,1,,"01,02",,1,,37.65635432,127.0622496,6b69647919aa4dbca00b07486664b36a.png,"결식아동,독거노인",아이 본인만,,카페,4.4,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/559/409b717763484fdf80115a8a01dc0453.png,"https://www.google.com/maps/place/%EC%B9%B4%ED%88%B0%EA%B3%B5%EA%B0%90/@37.6562507,127.0600019,17z/data=!3m1!4b1!4m5!3m4!1s0x357cb915454eb4fb:0x7edc29977386b94b!8m2!3d37.6562465!4d127.0621959"
1061,노원구,미소한가득,서울 노원구 석계로9길 10,1층 미소한가득,12,12:00~19:00,"일,월,화,공휴일",99,1,,"01,02",,99,보틀케이크 2개,37.61759699,127.0634673,29261b9d60d64b0cac2290daae94394d.jpg,"결식아동,독거노인",아이 본인만,보틀케이크 2개,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/1061/bedfa2beaf6442418823fac34e015158.jpg,"https://www.google.com/maps/place/%EB%AF%B8%EC%86%8C%ED%95%9C%EA%B0%80%EB%93%9D/@37.6228309,127.046203,17z/data=!4m8!1m2!2m1!1z66-47IaM7ZWc6rCA65OdIDM3LjYxNzU5Njk5NDMxNzQsIDEyNy4wNjM0NjcyODQwMTY!3m4!1s0x357cbb8d2164a5bd:0x2b31e8fd946d4d85!8m2!3d37.6228267!4d127.048397"
985,노원구,이리로,서울 노원구 하계동 208-19,1층이리로레스토랑,12,11시30분 ㅡ5시,없음,1,1,,1,,99,"돈가스,파스타",37.63887505,127.0702955,716fb033e9d24cc4a8079e9e203620fa.png,결식아동,아이 본인만,"돈가스,파스타",,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/985/c1689da9f9bc43c9953d4f2b12d88d75.jpg,"https://www.google.com/maps/search/%EC%9D%B4%EB%A6%AC%EB%A1%9C+37.6388750521797,+127.0702954891/@37.6228309,127.046203,17z"
329,노원구,카페거실,서울 노원구 화랑로47길 9,1층 카페거실,12,확인요망,,1,1,,"01,02",,99,음료메뉴 전부,37.61574588,127.0666312,e1721cbcbaec405e91268455b4a7948b.jpeg,"결식아동,독거노인",아이 본인만,음료메뉴 전부,카페,4.7,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/329/2dc2c98f464643679c3b743aa607401b.jpeg,"https://www.google.com/maps/place/%EC%B9%B4%ED%8E%98%EA%B1%B0%EC%8B%A4/@37.6157105,127.0644226,17z/data=!4m8!1m2!2m1!1z7Lm07Y6Y6rGw7IukIDM3LjYxNTc0NTg4MjAxMTgsIDEyNy4wNjY2MzEyMzE1MTg!3m4!1s0x357cbbce351702d3:0x1f2d36994ab05f6!8m2!3d37.6157063!4d127.0666166"
359,도봉구,족발야시장창동역점,서울 도봉구 노해로69길 21-11,영진빌딩 106호,11,"평일오후4시-12시 주말,휴일오전11시~밤 12시",둘째넷째 화요일 휴무,1,3,,1,,2,,37.65310992,127.0500754,1cc9ad8369884b49afad580b4ac29b99.jpg,결식아동,동반 2인,,족발/보쌈집,,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/359/42539d24a9fd48c0a51a654d3278e5a7.jpg,"https://www.google.com/maps/place/%EC%A1%B1%EB%B0%9C%EC%95%BC%EC%8B%9C%EC%9E%A5%EC%B0%BD%EB%8F%99%EC%97%AD%EC%A0%90/@37.6530748,127.047865,17z/data=!3m1!4b1!4m5!3m4!1s0x357cb94f9d481725:0xdaf6ae724b712977!8m2!3d37.6530706!4d127.050059"
808,도봉구,워너비굿즈,서울 도봉구 도당로 76,405호,11,확인요망,"토,일",99,2,,99,마스크가 필요한 어린이,99,어린이 구리사마스크,37.66457204,127.0359669,e2a4090e32ce4669b6570cb8d9354a4a.jpg,마스크가 필요한 어린이,동반 1인,어린이 구리사마스크,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/808/31e5440a253240889804e9dea0e5e05e.jpg,"https://www.google.com/maps/search/%EC%9B%8C%EB%84%88%EB%B9%84%EA%B5%BF%EC%A6%88+37.6645720367997,+127.035966945313/@37.6530748,127.047865,17z"
271,도봉구,써이포차나,서울 도봉구 도봉동 597-21,1층,11,평일 오전 11시30분 부터 오후 9시30분,오후2시30분 부터 오후 6시까지,1,2,,1,,2,,37.67783199,127.0435593,,결식아동,동반 1인,,태국 음식점,4.5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/271/e52e1c3ef5ea49b5bfe034db38718e63.jpg,"https://www.google.com/maps/place/%EC%8D%A8%EC%9D%B4%ED%8F%AC%EC%B0%A8%EB%82%98/@37.677799,127.0414175,17z/data=!3m1!4b1!4m5!3m4!1s0x357cb92bbbb3a5dd:0xca34e87db56c65f3!8m2!3d37.6777948!4d127.0436115"
100,도봉구,교촌치킨 쌍문역점,서울 도봉구 도봉로 505,1층 교촌치킨 쌍문역점,11,12:00 ~ 01:00,,1,3,,"01,02",,1,,37.65072874,127.0356034,77166023ca9a479ebdaa2439a075e6c6.jpg,"결식아동,독거노인",동반 2인,,후라이드/양념치킨집,3.6,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/100/321d018dca4a4abeb1945db4fbae3d0c.jpg,"https://www.google.com/maps/place/%EA%B5%90%EC%B4%8C%EC%B9%98%ED%82%A8/@37.655698,127.033641,16z/data=!4m9!1m2!2m1!1z6rWQ7LSM7LmY7YKoIOyMjeusuOyXreygkCAzNy42NTA3Mjg3Mzk0OTc2LCAxMjcuMDM1NjAzNDMwMjc0!3m5!1s0x357cbeb4041cf3d7:0x956da0d946279dfb!8m2!3d37.6607147!4d127.035014!15sCjzqtZDstIzsuZjtgqgg7IyN66y47Jet7KCQIDM3LjY1MDcyODczOTQ5NzYsIDEyNy4wMzU2MDM0MzAyNzQiA4gBAVo_Ij3qtZDstIwg7LmY7YKoIOyMjeusuOyXrSDsoJAgMzcuNjUwNzI4NzM5NDk3NiAxMjcuMDM1NjAzNDMwMjc0kgEWZnJpZWRfY2hpY2tlbl90YWtlYXdheQ"
660,도봉구,메가커피 창동역점,서울 도봉구 마들로11가길 13,메가커피 창동역점,11,09:00~21:00,,1,99,첫방문시 맴버쉽쿠폰발급(아이 본인만),,,99,모든 음료,37.65290468,127.0492033,,,첫방문시 맴버쉽쿠폰발급(아이 본인만),모든 음료,커피숍/커피 전문점,3.9,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EB%A9%94%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%B0%BD%EB%8F%99%EC%97%AD/@37.6557391,127.0204551,14z/data=!4m9!1m2!2m1!1z66mU6rCA7Luk7ZS8IOywveuPmeyXreygkCAzNy42NTI5MDQ2ODAwMTYsIDEyNy4wNDkyMDMzNDAxMTk!3m5!1s0x357cb9bc07892191:0xce1a0b8d193d1d36!8m2!3d37.6529203!4d127.0494603!15sCjvrqZTqsIDsu6TtlLwg7LC964-Z7Jet7KCQIDM3LjY1MjkwNDY4MDAxNiwgMTI3LjA0OTIwMzM0MDExOVo-IjzrqZTqsIAg7Luk7ZS8IOywveuPmeyXrSDsoJAgMzcuNjUyOTA0NjgwMDE2IDEyNy4wNDkyMDMzNDAxMTmSAQtjb2ZmZWVfc2hvcA"
509,도봉구,소스공작단,서울 도봉구 마들로11길 75,무중력 지대 달 1/6,11,11:00 - 21:00,일요일,1,2,,"01,02",,1,,37.65315868,127.0487467,1680fab24b974c73b5c0d8077327325c.jpg,"결식아동,독거노인",동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/509/a352bf6776bd48bab1520767af7f6658.jpg,"https://www.google.com/maps/search/%EC%86%8C%EC%8A%A4%EA%B3%B5%EC%9E%91%EB%8B%A8+37.6531586763949,+127.048746708842/@37.6557391,127.0204551,14z"
1052,도봉구,바우네나주곰탕,서울 도봉구 방학동 717-2,105호 나주곰탕,11,오전8시부터 오후9시,없음,1,1,,1,,2,,37.66728591,127.0448214,,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
1084,도봉구,청춘불닭발,서울 도봉구 창동 554-1,1층,11,16:00-02:00,일요일,1,2,,"01,02",,1,,37.63683067,127.0385739,,"결식아동,독거노인",동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
827,도봉구,주크(모드베베),서울 도봉구 창동 703,2층 주크(모드베베),11,확인요망,,99,,,1,,2,,37.65304462,127.037945,60ff90ee67534226bb10b8ec9db5f5ab.jpg,결식아동,,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
782,동대문구,예술의악당음악학원,서울 동대문구 이문로1길 16-3,2층,7,오후2시부터 7시,"토,일,공휴일",2,1,,"01,02,99",기초생활수급자,99,피아노 교습비 90% 감면,37.58910135,127.0531211,1552e0747ff84c12ae5f7e19a9f67475.jpeg,"결식아동,독거노인,기초생활수급자 ",아이 본인만,피아노 교습비 9% 감면,음악학원,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/782/f5e824b0dd7348f99f2ad08e4d4825e0.jpeg,"https://www.google.com/maps/place/%EC%98%88%EC%88%A0%EC%9D%98%EC%95%85%EB%8B%B9%EC%9D%8C%EC%95%85%ED%95%99%EC%9B%90/@37.5890701,127.0509108,17z/data=!3m1!4b1!4m5!3m4!1s0x357cbbece8fc7e69:0xfb36f6e7e6866542!8m2!3d37.5890659!4d127.0531048"
141,동대문구,사미커피,서울 동대문구 장한로14길 70,1층 사미커피,7,09:30~23:59,"평일 17:30~20:00, 주말X, 공휴일휴무",1,2,,"01,02",,1,,37.56512557,127.0716423,0facd33502194a9581fe9d3ba50d0bbe.png,"결식아동,독거노인",동반 1인,,커피숍/커피 전문점,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/141/ea949011a59c455a808bdac2f98a4b07.jpg,"https://www.google.com/maps/place/%EC%82%AC%EB%AF%B8%EC%BB%A4%ED%94%BC/@37.565033,127.069394,17z/data=!4m8!1m2!2m1!1z7IKs66-47Luk7ZS8IDM3LjU2NTEyNTU2OTgzMzksIDEyNy4wNzE2NDIzMzg5ODc!3m4!1s0x357cbbe77dfd8b63:0x139b179cbf44ae47!8m2!3d37.5650288!4d127.071588"
419,동대문구,유끼노하나,서울 동대문구 장한로36길 10,1층 유끼노하나,7,"낮12시~익일 새벽 1시(금,토 익일 새벽 2시)",오후 4시20분~6시 브레이크타임,1,1,,1,,1,,37.57742109,127.0728255,91f5b229660740f6981fb9e3aca27339.jpg,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/419/ac4cc640b9ea4725bec1257568c238c7.jpg,"https://www.google.com/maps/place/%EC%9C%A0%EB%81%BC%EB%85%B8%ED%95%98%EB%82%98/@37.5773814,127.0706095,17z/data=!3m1!4b1!4m5!3m4!1s0x357cbb22b03e9b7b:0xed101d7b2fe7a24c!8m2!3d37.5773772!4d127.0728035"
196,동대문구,봉수아피자 답십리점,서울 동대문구 전농동 46-71,1층,7,오전11시부터 오후11시까지,없음,1,1,,1,,99,콤비네이션XL 불고기XL 하와이안XL,37.57880066,127.0584512,be9f317bf82943e9896e9ee5c5b63183.jpg,결식아동,아이 본인만,콤비네이션XL 불고기XL 하와이안XL,피자 전문점,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/196/9a38891ca59d44fb9c8a747000b9075e.jpg,"https://www.google.com/maps/place/%EB%B9%85%EC%8A%A4%ED%83%80%ED%94%BC%EC%9E%90+%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%EC%A0%90/@37.5774184,127.0552403,14z/data=!4m9!1m2!2m1!1z67SJ7IiY7JWE7ZS87J6QIOuLteyLreumrOygkCAzNy41Nzg4MDA2NjEzMzAyLCAxMjcuMDU4NDUxMjMyMjk4!3m5!1s0x357cbb40ac20c2b5:0x830f713c7b37cc19!8m2!3d37.5729143!4d127.0497977!15sCj_rtInsiJjslYTtlLzsnpAg64u17Iut66as7KCQIDM3LjU3ODgwMDY2MTMzMDIsIDEyNy4wNTg0NTEyMzIyOThaQyJB67SJ7IiYIOyVhCDtlLzsnpAg64u17Iut66asIOygkCAzNy41Nzg4MDA2NjEzMzAyIDEyNy4wNTg0NTEyMzIyOTiSARBwaXp6YV9yZXN0YXVyYW50"
